"Tipo_muestra","Orden","ruc","RAZON_SOCIAL","NOMBRE_COMERCIAL","CODIGO_ORGANIZACION_LEGAL","ORGANIZACION_LEGAL","CODIGO_CATESTAB","TIPESTAB","CODIGO_EMPRESA_TIPO","EMPRESA_TIPO","CODIGO_EMPRESA_ESTADO","EMPRESA_ESTADO","CODIGO_ESTADO_HABIDO","ESTADO_HABIDO","UBIGEO","NOMDEP","NOMPROV","NOMDIST","codigo de distrito","CIIU_V3","CIIU_V4","ANIO_CONSTITUCION","ANIO_APERTURA","ANIO_CIERRE","CODIGO_REG_PROPIEDAD","REG_PROPIEDAD","CODIGO_ACTIV_COMERCIO_EXTERIOR","ACTIV_COMERCIO_EXTERIOR","Estado","DESC_ESTADO","DESC_VIA_OTRO","DESC_CONDICION_DOMICILIO","CAPITAL","Region","CODODEI","ODEI","Cono","Descripcion_CIIU","COD_DIVISION","DESCRIP_DIVISION","ESTRATO_INNOVA","COD_SECTOR","SECTOR_CENEC","ID","veneta_mill","tot_vent","part_ing","prob","weight","eeee"
"2","4986","20602650805","CONSORCIO SUPERVISOR SAUSACOCHA","-","40","CONTRATOS COLABORACION EMPRESARIAL","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150115","LIMA","LIMA","LA VICTORIA","15","7421","7110","","2017","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA VICTORIA","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.5000","254687821824",",001374231418595",",03","29.8","29,80"
"2","5000","20602950019","ASESORIAS MC PERU S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150119","LIMA","LIMA","LURIN","19","7414","7020","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LURIN","15 Provincia de Lima","15","Lima","4 Sur","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.5000","254687821824",",001374231418595",",03","29.98","29,98"
"2","5006","20603164190","DRUMS PLAST S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150108","LIMA","LIMA","CHORRILLOS","08","2520","2220","","2018","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","CHORRILLOS","15 Provincia de Lima","15","Lima","4 Sur","Fabricación de productos de plástico","22","Fabricación de productos de caucho y de plástico","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.5000","254687821824",",001374231418595",",03","30.05","30,05"
"2","5011","20603261349","QUALIS TECHNOLOGY S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150140","LIMA","LIMA","SANTIAGO DE SURCO","40","7220","6202","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SANTIAGO DE SURCO","15 Provincia de Lima","15","Lima","2 Centro","Consultoría de informática y de gestión de instalaciones informáticas","62","Programación informática, consultoría de informática y actividades conexas","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.5000","254687821824",",001374231418595",",03","29.61","29,61"
"2","5014","20603297866","PINTURAS Y DISOLVENTES ACV S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150117","LIMA","LIMA","LOS OLIVOS","17","2422","2022","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LAS PALMERAS","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas","20","Fabricación de sustancias y productos químicos","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.5000","254687821824",",001374231418595",",03","29.71","29,71"
"2","5090","20605356444","CONSORCIO CHOLON","-","40","CONTRATOS COLABORACION EMPRESARIAL","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","100101","HUANUCO","HUANUCO","HUANUCO","01","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","HUANUCO","10 Huanuco","10","Huánuco","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.5000","254687821824",",001374231418595",",03","29.8","29,80"
"2","5095","20605503471","ARMABOX SOCIEDAD ANONIMA","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150140","LIMA","LIMA","SANTIAGO DE SURCO","40","3699","3290","","2019","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SANTIAGO DE SURCO","15 Provincia de Lima","15","Lima","2 Centro","Otras industrias manufactureras n.c.p.","32","Otras industrias manufactureras","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.5000","254687821824",",001374231418595",",07","13.67","13,67"
"2","5102","20605683356","ALIZAR ELITE E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","130101","LA LIBERTAD","TRUJILLO","TRUJILLO","01","7499","7490","","2019","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","TRUJILLO","13 La Libertad","13","Trujillo","","Otras actividades profesionales, científicas y técnicas n.c.p.","74","Otras actividades profesionales, científicas y técnicas","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.5000","254687821824",",001374231418595",",03","29.36","29,36"
"2","5104","20605806041","ATTOM QUÍMICOS S.A.","","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","2411","2011","","2020","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de sustancias químicas básicas","20","Fabricación de sustancias y productos químicos","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.5000","254687821824",",001374231418595",",03","29.71","29,71"
"2","5108","20606260386","S DIRECT MOVILES E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","33","6420","6190","","2020","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CIUDAD DE DIOS","15 Provincia de Lima","15","Lima","4 Sur","Otras actividades de telecomunicación","61","Telecomunicaciones","3. Pequeña empresa-  mayor 500 uit a 1700 uit","13","Transportes y Comunicaciones","","3.5000","254687821824",",001374231418595",",03","29.85","29,85"
"2","5123","20109708063","ESTUDIO RODRIGUEZ LARRAIN ABOGADOS S.C.R .L.","-","8","SOCIEDAD CIVIL","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7411","6910","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades jurídicas","69","Actividades jurídicas y de contabilidad","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.4736","254687821824",",001363859861158",",03","29.89","29,89"
"2","5130","20566082498","INVERSIONES MAMGROUP S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150117","LIMA","LIMA","LOS OLIVOS","17","5520","1101","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LAS PALMERAS","15 Provincia de Lima","15","Lima","1 Norte","Destilación, rectificación y mezcla de bebidas alcohólicas","11","Elaboración de bebidas","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.4586","254687821824",",001357956556603",",19","5.15","5,15"
"2","5151","20494569648","INDUSTRIAS VAC S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","110205","ICA","CHINCHA","EL CARMEN","05","2022","1629","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","EL CARMEN","11 Ica","11","Ica","","Fabricación de otros productos de madera; fabricación de artículos de corcho, paja y materiales trenzables","16","Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.4228","254687821824",",001343917800114",",03","29.08","29,08"
"2","5154","20538316998","CARNES J. MENDOZA SOCIEDAD ANONIMA CERRADA","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150135","LIMA","LIMA","SAN MARTIN DE PORRES","35","1511","1010","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","BARRIO OBRERO INDUSTRIAL","15 Provincia de Lima","15","Lima","1 Norte","Elaboración y conservación de carne","10","Elaboración de productos alimenticios","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.4139","254687821824",",001340440241620",",03","29.87","29,87"
"2","5155","20535829820","COTTONWEL SOCIEDAD ANONIMA CERRADA","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150140","LIMA","LIMA","SANTIAGO DE SURCO","40","1810","1410","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","SANTIAGO DE SURCO","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de prendas de vestir, excepto prendas de piel","14","Fabricación de prendas de vestir","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.4126","254687821824",",001339908223599",",03","30.03","30,03"
"2","5173","20563916223","PROCESADORA DE CASTAÑA ROMPEOLA SOCIEDAD ANONIMA CERRADA - PROCESADORA DE CASTAÑA ROMPEOLA S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","170101","MADRE DE DIOS","TAMBOPATA","TAMBOPATA","01","1513","1030","","2013","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","PUERTO MALDONADO","17 Madre de Dios","17","Puerto Maldonado","","Elaboración y conservación de frutas, legumbres y hortalizas","10","Elaboración de productos alimenticios","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.3764","254687821824",",001325699384324",",03","29.87","29,87"
"2","5204","20115729528","ANTONIO BIONDI E HIJOS S.A.C.","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","180101","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","01","1551","1101","1988","1901","","99","No conocido","2","EXPORTADOR","0","ACTIVO","","HABIDO","MOQUEGUA","18 Moquegua","18","Moquegua","","Destilación, rectificación y mezcla de bebidas alcohólicas","11","Elaboración de bebidas","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.2984","254687821824",",001295057940297",",19","5.15","5,15"
"2","5238","20137569290","PROMOTORA DE PROYECTOS S.A.C","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7421","7110","1991","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","3.2441","254687821824",",001273771980777",",03","29.8","29,80"
"2","5279","20524363543","INDUSTRIAS VECSOL SOCIEDAD ANONIMA CERRADA - INDUSTRIAS VECSOL S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150110","LIMA","LIMA","COMAS","10","2320","1920","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA LIBERTAD","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de productos de la refinación del petróleo","19","Fabricación de coque y productos de la refinación del petróleo","3. Pequeña empresa-  mayor 500 uit a 1700 uit","8","Hidrocarburos","","3.1446","254687821824",",001234685652889",",67","1.5","1,50"
"2","5343","20133122223","CURTIEMBRE PACHECO S R LTDA","CURTIEMBRE PACHECO","28","SOC.COM.RESPONS. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","40104","AREQUIPA","AREQUIPA","CERRO COLORADO","4","1911","1511","1992","1901","","1","EMPRESA PRIVADA NACIONAL","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","LA LIBERTAD","04 Arequipa","5","Arequipa","","Curtido y adobo de cueros; adobo y teñido de pieles","15","Fabricación de productos de cuero y productos conexos","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","3.0082","254687821824",",001181147177704",",08","13","13,00"
"2","5376","20563116537","ALAVISTA MARKETING DIGITAL S.A.C","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150140","LIMA","LIMA","SANTIAGO DE SURCO","40","7430","7310","","2014","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SANTIAGO DE SURCO","15 Provincia de Lima","15","Lima","2 Centro","Publicidad","73","Publicidad y estudios de mercado","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","2.9530","254687821824",",001159458304755",",03","30","30,00"
"2","5469","20509984108","TEJIDOS & DISEñOS TEXTILES S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150115","LIMA","LIMA","LA VICTORIA","15","1730","1391","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA VICTORIA","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de tejidos de punto y ganchillo","13","Fabricación de productos textiles","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","2.7558","254687821824",",001082042348571",",03","29","29,00"
"2","5497","20101313167","MOLINERA LOS ANGELES S A","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150134","LIMA","LIMA","SAN LUIS","34","1531","1061","1969","1901","","99","No conocido","1","IMPORTADOR","0","ACTIVO","","HABIDO","SAN LUIS","15 Provincia de Lima","15","Lima","3 Este","Elaboración de productos de molinería","10","Elaboración de productos alimenticios","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","2.7500","254687821824",",001079753274098",",03","29.87","29,87"
"2","5516","20198988490","DISTRIBUCIONES Y REPRESENTACIONES MUJICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","-","28","SOC.COM.RESPONS. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150101","LIMA","LIMA","LIMA","01","1810","1410","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LIMA","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de prendas de vestir, excepto prendas de piel","14","Fabricación de prendas de vestir","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","2.7500","254687821824",",001079753274098",",03","30.03","30,03"
"2","5538","20429151229","STRATEGO INVERSIONES S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","70101","CALLAO","CALLAO","CALLAO","1","1730","1391","1999","1901","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CALLAO","07 Callao","15","Lima","5 Provincia Constitucional del Callao","Fabricación de tejidos de punto y ganchillo","13","Fabricación de productos textiles","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","2.7500","254687821824",",001079753274098",",03","29","29,00"
"2","5563","20477886761","GESTIONA Y APRENDE SOCIEDAD ANONIMA CERRADA","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7414","7020","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","2.7500","254687821824",",001079753274098",",03","29.98","29,98"
"2","5576","20492865894","INVESTMENT PROJECT S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7414","7020","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","3. Pequeña empresa-  mayor 500 uit a 1700 uit","16","Servicios","","2.7500","254687821824",",001079753274098",",03","29.98","29,98"
"2","5585","20497173346","QUESOS TRADICION SOCIEDAD ANONIMA CERRADA - QUESOS TRADICION S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","40104","AREQUIPA","AREQUIPA","CERRO COLORADO","4","1520","1050","2000","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA LIBERTAD","04 Arequipa","5","Arequipa","","Elaboración de productos lácteos","10","Elaboración de productos alimenticios","3. Pequeña empresa-  mayor 500 uit a 1700 uit","11","Manufactura","","2.7500","254687821824",",001079753274098",",03","29.87","29,87"
